grid,long,lat
E151113,-69.9888,55.46242
E152113,-69.46503,55.37041
E153113,-68.94312,55.27666
E154113,-68.42316,55.18114
E155113,-67.90509,55.08388
E156113,-67.38898,54.98488
E157113,-66.87485,54.88414
E158113,-66.3627,54.78168
E159113,-65.85257,54.67751
E160113,-65.34448,54.57161
E161113,-64.83844,54.46402
E162113,-64.33447,54.35474
E163113,-63.83261,54.24376
E164113,-63.33286,54.1311
E165113,-62.83524,54.01678
E166113,-62.33972,53.90078
E167113,-61.84641,53.78313
E168113,-61.35522,53.66384
E169113,-60.86624,53.54289
E170113,-60.37946,53.42033
E171113,-59.8949,53.29612
E172113,-59.41257,53.17032
E173113,-58.93246,53.0429
E174113,-58.45462,52.91389
E175113,-57.979,52.78328
E176113,-57.50568,52.6511
E177113,-57.03464,52.51735
E178113,-56.56589,52.38202
E179113,-56.09943,52.24514
E180113,-55.63525,52.10672
E181113,-55.1734,51.96676
E182113,-54.71384,51.82528
E183113,-54.25662,51.68229
E184113,-53.80173,51.53777
E185113,-53.34918,51.39176
E186113,-52.89896,51.24426
E187113,-52.45105,51.09528
E188113,-52.00552,50.94483
E189113,-51.56232,50.79292
E190113,-51.12149,50.63955
E191113,-50.68298,50.48474
E192113,-50.24686,50.32851
E193113,-49.81305,50.17084
E194113,-49.38162,50.01176
E195113,-48.95255,49.85129
E196113,-48.52582,49.68941
E197113,-48.10144,49.52616
E198113,-47.67944,49.36153
E001114,-149.0653,48.61549
E002114,-148.6563,48.78878
E003114,-148.2449,48.96074
E004114,-147.8311,49.13139
E005114,-147.415,49.30069
E006114,-146.9965,49.46865
E007114,-146.5756,49.63525
E008114,-146.1523,49.80049
E009114,-145.7267,49.96435
E010114,-145.2986,50.12682
E011114,-144.8682,50.2879
E012114,-144.4354,50.44757
E013114,-144.0002,50.60582
E014114,-143.5626,50.76263
E015114,-143.1227,50.91803
E016114,-142.6803,51.07197
E017114,-142.2356,51.22445
E018114,-141.7885,51.37546
E019114,-141.3391,51.52501
E020114,-140.8872,51.67307
E021114,-140.433,51.81962
E022114,-139.9764,51.96469
E023114,-139.5175,52.10823
E024114,-139.0562,52.25025
E025114,-138.5926,52.39074
E026114,-138.1266,52.52969
E027114,-137.6583,52.66709
E028114,-137.1876,52.80293
E029114,-136.7147,52.9372
E030114,-136.2394,53.0699
E031114,-135.7618,53.201
E032114,-135.2819,53.33052
E033114,-134.7998,53.45843
E034114,-134.3154,53.58472
E035114,-133.8287,53.7094
E036114,-133.3398,53.83245
E037114,-132.8486,53.95386
E038114,-132.3552,54.07362
E039114,-131.8596,54.19173
E040114,-131.3619,54.30818
E041114,-130.8619,54.42296
E042114,-130.3598,54.53606
E043114,-129.8556,54.64747
E044114,-129.3492,54.75718
E045114,-128.8407,54.8652
E046114,-128.3301,54.9715
E047114,-127.8175,55.0761
E048114,-127.3028,55.17897
E049114,-126.7861,55.2801
E050114,-126.2674,55.37949
E051114,-125.7466,55.47715
E052114,-125.224,55.57304
E053114,-124.6994,55.66718
E054114,-124.1729,55.75955
E055114,-123.6445,55.85015
E056114,-123.1142,55.93895
E057114,-122.5821,56.02599
E058114,-122.0482,56.11123
E059114,-121.5125,56.19466
E060114,-120.9751,56.2763
E061114,-120.4359,56.35611
E062114,-119.8951,56.43412
E063114,-119.3525,56.5103
E064114,-118.8084,56.58465
E065114,-118.2626,56.65716
E066114,-117.7153,56.72784
E067114,-117.1665,56.79667
E068114,-116.6161,56.86366
E069114,-116.0643,56.92878
E070114,-115.5111,56.99204
E071114,-114.9564,57.05344
E072114,-114.4004,57.11297
E073114,-113.8431,57.17062
E074114,-113.2845,57.22639
E075114,-112.7247,57.2803
E076114,-112.1636,57.3323
E077114,-111.6014,57.38241
E078114,-111.038,57.43063
E079114,-110.4736,57.47694
E080114,-109.9081,57.52136
E081114,-109.3416,57.56387
E082114,-108.7741,57.60447
E083114,-108.2057,57.64316
E084114,-107.6364,57.67993
E085114,-107.0663,57.71479
E086114,-106.4954,57.74772
E087114,-105.9237,57.77874
E088114,-105.3513,57.80782
E089114,-104.7783,57.83497
E090114,-104.2047,57.86019
E091114,-103.6304,57.88349
E092114,-103.0556,57.90485
E093114,-102.4804,57.92427
E094114,-101.9047,57.94175
E095114,-101.3286,57.95729
E096114,-100.7522,57.97089
E097114,-100.1754,57.98256
E098114,-99.59842,57.99228
E099114,-99.02121,58.00005
E100114,-98.44385,58.00589
E101114,-97.86636,58.00977
E102114,-97.28879,58.01172
E103114,-96.71121,58.01172
E104114,-96.13367,58.00977
E105114,-95.55618,58.00589
E106114,-94.97882,58.00005
E107114,-94.40161,57.99228
E108114,-93.82458,57.98256
E109114,-93.24786,57.97089
E110114,-92.67142,57.95729
E111114,-92.09534,57.94175
E112114,-91.51965,57.92427
E113114,-90.9444,57.90485
E114114,-90.36963,57.88349
E115114,-89.79538,57.86019
E116114,-89.22171,57.83497
E117114,-88.64868,57.80782
E118114,-88.07629,57.77874
E119114,-87.50461,57.74772
E120114,-86.93372,57.71479
E121114,-86.36359,57.67993
E122114,-85.79431,57.64316
E123114,-85.22592,57.60447
E124114,-84.65845,57.56387
E125114,-84.09192,57.52136
E126114,-83.52643,57.47694
E127114,-82.96198,57.43063
E128114,-82.39862,57.38241
E129114,-81.83643,57.3323
E130114,-81.27533,57.2803
E131114,-80.71552,57.22639
E132114,-80.15689,57.17062
E133114,-79.59958,57.11297
E134114,-79.04358,57.05344
E135114,-78.48895,56.99204
E136114,-77.9357,56.92878
E137114,-77.38388,56.86366
E138114,-76.83356,56.79668
E139114,-76.2847,56.72784
E140114,-75.73737,56.65717
E141114,-75.19165,56.58465
E142114,-74.64749,56.5103
E143114,-74.10498,56.43413
E144114,-73.56412,56.35612
E145114,-73.02496,56.2763
E146114,-72.48752,56.19468
E147114,-71.95181,56.11123
E148114,-71.41791,56.02599
E149114,-70.8858,55.93897
E150114,-70.35556,55.85015
E151114,-69.82715,55.75955
E152114,-69.30063,55.66719
E153114,-68.77603,55.57304
E154114,-68.25336,55.47715
E155114,-67.73267,55.37949
E156114,-67.21393,55.2801
E157114,-66.6972,55.17897
E158114,-66.18253,55.0761
E159114,-65.66989,54.97151
E160114,-65.1593,54.86521
E161114,-64.65082,54.75719
E162114,-64.14447,54.64747
E163114,-63.6402,54.53606
E164114,-63.13809,54.42296
E165114,-62.63815,54.30818
E166114,-62.14038,54.19173
E167114,-61.64478,54.07362
E168114,-61.1514,53.95386
E169114,-60.66025,53.83245
E170114,-60.17133,53.7094
E171114,-59.68463,53.58472
E172114,-59.20023,53.45843
E173114,-58.71808,53.33052
E174114,-58.23822,53.201
E175114,-57.76062,53.0699
E176114,-57.28537,52.9372
E177114,-56.81241,52.80293
E178114,-56.34177,52.66709
E179114,-55.87344,52.5297
E180114,-55.40747,52.39074
E181114,-54.94382,52.25026
E182114,-54.48254,52.10823
E183114,-54.02359,51.96469
E184114,-53.56702,51.81963
E185114,-53.11279,51.67307
E186114,-52.66098,51.52501
E187114,-52.21149,51.37547
E188114,-51.7644,51.22445
E189114,-51.31967,51.07197
E190114,-50.87735,50.91803
E191114,-50.43738,50.76264
E192114,-49.99982,50.60582
E193114,-49.56464,50.44757
E194114,-49.13181,50.28791
E195114,-48.70139,50.12682
E196114,-48.27335,49.96435
E197114,-47.84772,49.80051
E198114,-47.42444,49.63527
E001115,-149.3296,48.88475
E002115,-148.9195,49.05867
E003115,-148.507,49.23126
E004115,-148.0921,49.40253
E005115,-147.6748,49.57245
E006115,-147.2551,49.74104
E007115,-146.833,49.90825
E008115,-146.4084,50.0741
E009115,-145.9815,50.23856
E010115,-145.5522,50.40163
E011115,-145.1204,50.5633
E012115,-144.6862,50.72356
E013115,-144.2496,50.88239
E014115,-143.8106,51.0398
E015115,-143.3692,51.19577
E016115,-142.9254,51.35029
E017115,-142.4791,51.50334
E018115,-142.0305,51.65492
E019115,-141.5794,51.80502
E020115,-141.1259,51.95365
E021115,-140.6701,52.10076
E022115,-140.2118,52.24637
E023115,-139.7511,52.39045
E024115,-139.2881,52.53301
E025115,-138.8227,52.67404
E026115,-138.3549,52.81352
E027115,-137.8847,52.95144
E028115,-137.4122,53.0878
E029115,-136.9373,53.22259
E030115,-136.4601,53.35579
E031115,-135.9805,53.4874
E032115,-135.4986,53.61741
E033115,-135.0144,53.74582
E034115,-134.5279,53.8726
E035115,-134.0391,53.99776
E036115,-133.548,54.12128
E037115,-133.0547,54.24317
E038115,-132.5591,54.36339
E039115,-132.0612,54.48197
E040115,-131.5611,54.59887
E041115,-131.0589,54.71409
E042115,-130.5544,54.82764
E043115,-130.0477,54.93949
E044115,-129.5389,55.04963
E045115,-129.028,55.15808
E046115,-128.5149,55.2648
E047115,-127.9997,55.36981
E048115,-127.4825,55.47309
E049115,-126.9631,55.57462
E050115,-126.4418,55.67441
E051115,-125.9184,55.77245
E052115,-125.393,55.86873
E053115,-124.8657,55.96325
E054115,-124.3364,56.05599
E055115,-123.8052,56.14695
E056115,-123.2721,56.23611
E057115,-122.7372,56.32349
E058115,-122.2003,56.40907
E059115,-121.6617,56.49284
E060115,-121.1213,56.57481
E061115,-120.5792,56.65495
E062115,-120.0353,56.73326
E063115,-119.4898,56.80976
E064115,-118.9425,56.88441
E065115,-118.3937,56.95722
E066115,-117.8432,57.02818
E067115,-117.2912,57.0973
E068115,-116.7377,57.16455
E069115,-116.1827,57.22994
E070115,-115.6262,57.29346
E071115,-115.0683,57.35512
E072115,-114.509,57.41488
E073115,-113.9484,57.47278
E074115,-113.3864,57.52878
E075115,-112.8232,57.5829
E076115,-112.2588,57.63512
E077115,-111.6932,57.68543
E078115,-111.1264,57.73385
E079115,-110.5585,57.78036
E080115,-109.9895,57.82497
E081115,-109.4195,57.86764
E082115,-108.8486,57.90841
E083115,-108.2767,57.94726
E084115,-107.7038,57.98419
E085115,-107.1302,58.01919
E086115,-106.5557,58.05225
E087115,-105.9804,58.08339
E088115,-105.4045,58.1126
E089115,-104.8278,58.13986
E090115,-104.2505,58.16519
E091115,-103.6727,58.18858
E092115,-103.0942,58.21003
E093115,-102.5154,58.22953
E094115,-101.936,58.24709
E095115,-101.3562,58.26269
E096115,-100.7761,58.27635
E097115,-100.1957,58.28806
E098115,-99.61502,58.29782
E099115,-99.03412,58.30563
E100115,-98.45306,58.31149
E101115,-97.87189,58.3154
E102115,-97.29065,58.31734
E103115,-96.70938,58.31734
E104115,-96.12811,58.3154
E105115,-95.54694,58.31149
E106115,-94.96588,58.30563
E107115,-94.38498,58.29782
E108115,-93.80432,58.28806
E109115,-93.22388,58.27635
E110115,-92.64377,58.26269
E111115,-92.06403,58.24709
E112115,-91.48468,58.22953
E113115,-90.90576,58.21003
E114115,-90.32736,58.18858
E115115,-89.74948,58.16519
E116115,-89.17221,58.13986
E117115,-88.59555,58.1126
E118115,-88.01959,58.08339
E119115,-87.44434,58.05225
E120115,-86.86984,58.01919
E121115,-86.29617,57.98419
E122115,-85.72336,57.94726
E123115,-85.15146,57.90841
E124115,-84.58047,57.86764
E125115,-84.0105,57.82497
E126115,-83.44153,57.78036
E127115,-82.87363,57.73385
E128115,-82.30685,57.68543
E129115,-81.74121,57.63512
E130115,-81.17679,57.5829
E131115,-80.61359,57.52878
E132115,-80.05164,57.47278
E133115,-79.491,57.41488
E134115,-78.9317,57.35512
E135115,-78.37381,57.29346
E136115,-77.81732,57.22994
E137115,-77.26233,57.16455
E138115,-76.70877,57.0973
E139115,-76.15677,57.02819
E140115,-75.60632,56.95722
E141115,-75.0575,56.88441
E142115,-74.51025,56.80976
E143115,-73.96469,56.73328
E144115,-73.42084,56.65496
E145115,-72.87866,56.57481
E146115,-72.33829,56.49285
E147115,-71.79968,56.40908
E148115,-71.26288,56.32349
E149115,-70.72791,56.23612
E150115,-70.19482,56.14695
E151115,-69.6636,56.05599
E152115,-69.13434,55.96325
E153115,-68.60699,55.86873
E154115,-68.0816,55.77246
E155115,-67.55823,55.67442
E156115,-67.03687,55.57462
E157115,-66.51758,55.47309
E158115,-66.00031,55.36982
E159115,-65.48514,55.26481
E160115,-64.97205,55.15809
E161115,-64.46112,55.04964
E162115,-63.9523,54.93949
E163115,-63.44565,54.82764
E164115,-62.94116,54.71409
E165115,-62.43887,54.59887
E166115,-61.93881,54.48197
E167115,-61.44098,54.3634
E168115,-60.94534,54.24317
E169115,-60.452,54.12129
E170115,-59.96094,53.99776
E171115,-59.47211,53.8726
E172115,-58.9856,53.74582
E173115,-58.5014,53.61741
E174115,-58.0195,53.4874
E175115,-57.53995,53.35579
E176115,-57.06271,53.22259
E177115,-56.58783,53.08781
E178115,-56.1153,52.95144
E179115,-55.64514,52.81352
E180115,-55.17734,52.67404
E181115,-54.71191,52.53302
E182115,-54.24887,52.39045
E183115,-53.78821,52.24637
E184115,-53.32996,52.10077
E185115,-52.87408,51.95365
E186115,-52.42062,51.80503
E187115,-51.96954,51.65493
E188115,-51.5209,51.50334
E189115,-51.07465,51.3503
E190115,-50.6308,51.19577
E191115,-50.18939,51.03981
E192115,-49.7504,50.88242
E193115,-49.31378,50.72356
E194115,-48.87961,50.56331
E195115,-48.44785,50.40164
E196115,-48.01849,50.23857
E197115,-47.59155,50.0741
E198115,-47.16705,49.90825
E001116,-149.5963,49.15326
E002116,-149.1851,49.32782
E003116,-148.7715,49.50103
E004116,-148.3555,49.67293
E005116,-147.937,49.84348
E006116,-147.5161,50.01267
E007116,-147.0928,50.1805
E008116,-146.667,50.34695
E009116,-146.2388,50.51202
E010116,-145.8081,50.67569
E011116,-145.375,50.83797
E012116,-144.9395,50.99881
E013116,-144.5015,51.15824
E014116,-144.061,51.31623
E015116,-143.6181,51.47277
E016116,-143.1728,51.62786
E017116,-142.725,51.78149
E018116,-142.2748,51.93365
E019116,-141.8222,52.08431
E020116,-141.3671,52.23348
E021116,-140.9095,52.38115
E022116,-140.4496,52.5273
E023116,-139.9872,52.67194
E024116,-139.5224,52.81504
E025116,-139.0552,52.9566
E026116,-138.5856,53.09661
E027116,-138.1135,53.23505
E028116,-137.6391,53.37193
E029116,-137.1623,53.50724
E030116,-136.6831,53.64095
E031116,-136.2015,53.77306
E032116,-135.7176,53.90358
E033116,-135.2313,54.03247
E034116,-134.7427,54.15975
E035116,-134.2518,54.28539
E036116,-133.7585,54.40939
E037116,-133.263,54.53175
E038116,-132.7651,54.65245
E039116,-132.265,54.77148
E040116,-131.7626,54.88884
E041116,-131.258,55.00451
E042116,-130.7511,55.1185
E043116,-130.242,55.23079
E044116,-129.7308,55.34137
E045116,-129.2173,55.45023
E046116,-128.7018,55.55739
E047116,-128.184,55.66281
E048116,-127.6642,55.76649
E049116,-127.1422,55.86842
E050116,-126.6182,55.96862
E051116,-126.0921,56.06704
E052116,-125.564,56.1637
E053116,-125.0339,56.25859
E054116,-124.5019,56.35171
E055116,-123.9678,56.44303
E056116,-123.4319,56.53256
E057116,-122.894,56.62029
E058116,-122.3543,56.70621
E059116,-121.8127,56.79032
E060116,-121.2694,56.87261
E061116,-120.7242,56.95308
E062116,-120.1773,57.03171
E063116,-119.6286,57.10851
E064116,-119.0783,57.18347
E065116,-118.5263,57.25657
E066116,-117.9727,57.32782
E067116,-117.4175,57.39722
E068116,-116.8608,57.46474
E069116,-116.3025,57.5304
E070116,-115.7427,57.59418
E071116,-115.1815,57.65609
E072116,-114.6189,57.7161
E073116,-114.0549,57.77424
E074116,-113.4896,57.83047
E075116,-112.923,57.8848
E076116,-112.3552,57.93723
E077116,-111.7861,57.98777
E078116,-111.2159,58.03638
E079116,-110.6445,58.08308
E080116,-110.072,58.12787
E081116,-109.4985,58.17072
E082116,-108.924,58.21166
E083116,-108.3485,58.25067
E084116,-107.7721,58.28775
E085116,-107.1948,58.32289
E086116,-106.6167,58.3561
E087116,-106.0379,58.38736
E088116,-105.4583,58.41669
E089116,-104.878,58.44407
E090116,-104.297,58.46951
E091116,-103.7155,58.493
E092116,-103.1334,58.51453
E093116,-102.5508,58.5341
E094116,-101.9677,58.55174
E095116,-101.3842,58.56741
E096116,-100.8004,58.58113
E097116,-100.2162,58.59289
E098116,-99.63184,58.60268
E099116,-99.04724,58.61053
E100116,-98.46243,58.61641
E101116,-97.8775,58.62033
E102116,-97.29251,58.62229
E103116,-96.70752,58.62229
E104116,-96.1225,58.62033
E105116,-95.5376,58.61641
E106116,-94.95279,58.61053
E107116,-94.36816,58.60268
E108116,-93.78375,58.59289
E109116,-93.19962,58.58113
E110116,-92.61578,58.56741
E111116,-92.03232,58.55174
E112116,-91.44925,58.5341
E113116,-90.86664,58.51453
E114116,-90.28455,58.493
E115116,-89.703,58.46951
E116116,-89.12207,58.44407
E117116,-88.54175,58.41669
E118116,-87.96216,58.38736
E119116,-87.38327,58.3561
E120116,-86.80518,58.32289
E121116,-86.22791,58.28775
E122116,-85.65152,58.25067
E123116,-85.07605,58.21166
E124116,-84.50153,58.17072
E125116,-83.92801,58.12787
E126116,-83.35553,58.08308
E127116,-82.78418,58.03638
E128116,-82.21393,57.98777
E129116,-81.64484,57.93723
E130116,-81.077,57.8848
E131116,-80.51038,57.83047
E132116,-79.94507,57.77424
E133116,-79.3811,57.7161
E134116,-78.81848,57.65609
E135116,-78.25726,57.59418
E136116,-77.69751,57.5304
E137116,-77.13925,57.46475
E138116,-76.58249,57.39722
E139116,-76.02728,57.32783
E140116,-75.47369,57.25658
E141116,-74.92169,57.18347
E142116,-74.37137,57.10851
E143116,-73.82275,57.03172
E144116,-73.27582,56.95308
E145116,-72.73065,56.87262
E146116,-72.18726,56.79033
E147116,-71.64569,56.70622
E148116,-71.10599,56.6203
E149116,-70.56812,56.53256
E150116,-70.03217,56.44303
E151116,-69.49817,56.35171
E152116,-68.96606,56.25859
E153116,-68.43597,56.1637
E154116,-67.9079,56.06704
E155116,-67.38184,55.96862
E156116,-66.85779,55.86843
E157116,-66.33588,55.76649
E158116,-65.81601,55.66281
E159116,-65.29828,55.55739
E160116,-64.78268,55.45024
E161116,-64.26923,55.34138
E162116,-63.75797,55.23079
E163116,-63.2489,55.1185
E164116,-62.74207,55.00451
E165116,-62.23743,54.88884
E166116,-61.73505,54.77148
E167116,-61.23492,54.65245
E168116,-60.73706,54.53175
E169116,-60.24149,54.4094
E170116,-59.74823,54.28539
E171116,-59.25729,54.15975
E172116,-58.76868,54.03247
E173116,-58.28241,53.90358
E174116,-57.79849,53.77307
E175116,-57.31693,53.64095
E176116,-56.83774,53.50724
E177116,-56.36093,53.37194
E178116,-55.88651,53.23505
E179116,-55.41446,53.09661
E180116,-54.94482,52.9566
E181116,-54.47763,52.81504
E182116,-54.01282,52.67195
E183116,-53.55042,52.52731
E184116,-53.09048,52.38115
E185116,-52.63293,52.23349
E186116,-52.17786,52.08431
E187116,-51.72519,51.93365
E188116,-51.27496,51.7815
E189116,-50.82721,51.62787
E190116,-50.38187,51.47278
E191116,-49.939,51.31624
E192116,-49.49854,51.15824
E193116,-49.06055,50.99882
E194116,-48.625,50.83797
E195116,-48.19189,50.6757
E196116,-47.76123,50.51203
E197116,-47.33304,50.34696
E198116,-46.90726,50.18051
E001117,-149.8654,49.42103
E002117,-149.4531,49.59621
E003117,-149.0384,49.77006
E004117,-148.6213,49.94258
E005117,-148.2016,50.11374
E006117,-147.7795,50.28355
E007117,-147.355,50.452
E008117,-146.928,50.61905
E009117,-146.4985,50.78473
E010117,-146.0665,50.94901
E011117,-145.6321,51.11187
E012117,-145.1952,51.27331
E013117,-144.7558,51.43332
E014117,-144.3139,51.5919
E015117,-143.8695,51.74903
E016117,-143.4227,51.90469
E017117,-142.9734,52.05889
E018117,-142.5216,52.21161
E019117,-142.0674,52.36284
E020117,-141.6106,52.51257
E021117,-141.1514,52.66079
E022117,-140.6898,52.8075
E023117,-140.2257,52.95267
E024117,-139.7591,53.09632
E025117,-139.2901,53.23841
E026117,-138.8186,53.37895
E027117,-138.3447,53.51792
E028117,-137.8684,53.65532
E029117,-137.3896,53.79114
E030117,-136.9085,53.92536
E031117,-136.4249,54.05799
E032117,-135.9389,54.189
E033117,-135.4506,54.31839
E034117,-134.9599,54.44616
E035117,-134.4668,54.57228
E036117,-133.9713,54.69677
E037117,-133.4735,54.81959
E038117,-132.9734,54.94076
E039117,-132.471,55.06025
E040117,-131.9663,55.17807
E041117,-131.4593,55.29419
E042117,-130.9501,55.40863
E043117,-130.4386,55.52136
E044117,-129.9248,55.63237
E045117,-129.4089,55.74168
E046117,-128.8907,55.84924
E047117,-128.3704,55.95507
E048117,-127.848,56.05916
E049117,-127.3234,56.1615
E050117,-126.7967,56.26209
E051117,-126.2679,56.36091
E052117,-125.7371,56.45796
E053117,-125.2042,56.55322
E054117,-124.6693,56.6467
E055117,-124.1324,56.73839
E056117,-123.5936,56.82828
E057117,-123.0528,56.91637
E058117,-122.5101,57.00263
E059117,-121.9656,57.08707
E060117,-121.4192,57.1697
E061117,-120.871,57.2505
E062117,-120.321,57.32945
E063117,-119.7692,57.40656
E064117,-119.2158,57.48181
E065117,-118.6606,57.55521
E066117,-118.1038,57.62675
E067117,-117.5454,57.69642
E068117,-116.9854,57.76424
E069117,-116.4238,57.83016
E070117,-115.8607,57.8942
E071117,-115.2962,57.95635
E072117,-114.7302,58.01662
E073117,-114.1629,58.07498
E074117,-113.5941,58.13145
E075117,-113.0241,58.186
E076117,-112.4528,58.23866
E077117,-111.8802,58.28939
E078117,-111.3064,58.33821
E079117,-110.7315,58.38511
E080117,-110.1555,58.43007
E081117,-109.5784,58.47311
E082117,-109.0003,58.51421
E083117,-108.4213,58.55338
E084117,-107.8412,58.59061
E085117,-107.2603,58.62591
E086117,-106.6786,58.65925
E087117,-106.096,58.69065
E088117,-105.5127,58.72009
E089117,-104.9287,58.74759
E090117,-104.3441,58.77312
E091117,-103.7588,58.79671
E092117,-103.173,58.81834
E093117,-102.5866,58.838
E094117,-101.9998,58.8557
E095117,-101.4126,58.87144
E096117,-100.825,58.88521
E097117,-100.2371,58.89702
E098117,-99.6489,58.90686
E099117,-99.06049,58.91474
E100117,-98.47189,58.92064
E101117,-97.88318,58.92458
E102117,-97.2944,58.92655
E103117,-96.7056,58.92655
